,gender,income,total_completed,total_viewed,total_received,total_spent,avg_spent,completed_bogo,completed_discount,age_range,num_transactions_range,bogos_received_range,discounts_received_range,percent_viewed_range,percent_completed_range,discount_percent_completed_range,bogo_percent_completed_range
7707,0,0.5555555555555556,2,4,5,0.08271144278606965,0.048780487804878044,2,1,4,6,3,0,8,4,3,3
7708,1,0.6777777777777778,2,5,5,0.046641791044776115,0.03991130820399113,2,1,3,0,3,0,9,4,3,2
7709,0,0.4555555555555556,4,3,4,0.04291044776119403,0.0376940133037694,2,1,4,0,3,3,7,9,1,4
7710,1,0.20000000000000004,1,1,5,0.01741293532338308,0.008869179600886914,2,2,3,6,0,0,2,2,6,6
7711,1,0.2666666666666667,2,3,3,0.09639303482587064,0.015521064301552106,0,2,1,3,0,3,9,6,3,6
7712,0,0.6222222222222222,2,5,5,0.03980099502487562,0.04656319290465632,2,0,3,0,3,0,9,4,0,2
7713,1,0.41111111111111115,1,3,5,0.0404228855721393,0.006651884700665186,3,1,7,3,3,0,6,2,9,3
7714,1,0.2666666666666667,5,4,5,0.26554726368159204,0.08425720620842571,2,2,3,1,3,3,8,9,4,2
7715,0,0.5666666666666667,5,5,5,0.14738805970149255,0.04656319290465632,3,1,4,1,3,3,9,9,1,3
7716,0,0.3111111111111111,3,2,3,0.14427860696517414,0.028824833702882482,2,1,4,2,3,0,6,9,3,4
7717,1,0.6777777777777778,3,2,4,0.06529850746268656,0.057649667405764965,2,1,5,0,3,0,5,7,5,4
7718,1,0.6777777777777778,3,5,5,0.06778606965174129,0.03991130820399113,1,1,4,6,3,3,9,6,1,1
7719,0,0.05555555555555558,1,2,5,0.01305970149253731,0.004434589800443461,2,2,6,6,0,3,4,2,4,6
7720,1,0.23333333333333336,2,4,4,0.062189054726368154,0.024390243902439025,2,0,2,6,3,0,9,5,0,3
7721,0,0.32222222222222224,1,4,6,0.022388059701492533,0.011086474501108647,1,2,2,6,0,3,6,1,2,8
7722,1,0.48888888888888893,0,1,5,0.011194029850746266,0.006651884700665186,1,1,2,6,0,0,2,0,9,8
7723,1,0.1777777777777778,2,4,4,0.07151741293532338,0.03104212860310421,1,2,4,6,0,3,9,5,4,3
7724,1,0.011111111111111183,1,4,6,0.006840796019900494,0.0022172949002217286,1,3,1,6,0,3,6,1,3,5
7725,1,0.3111111111111111,4,5,5,0.18097014925373134,0.028824833702882482,2,1,7,3,3,0,9,8,3,2
7726,1,0.20000000000000004,0,3,5,0.010572139303482588,0.008869179600886914,2,2,0,0,3,0,6,0,9,3
7727,1,0.05555555555555558,1,3,4,0.016169154228855717,0.008869179600886914,2,1,1,6,0,0,7,2,3,6
7728,0,0.5888888888888889,2,2,3,0.11131840796019901,0.04212860310421286,0,2,6,6,0,3,6,6,3,6
7729,0,0.8111111111111111,4,2,4,0.07338308457711443,0.050997782705099776,3,0,7,6,1,0,5,9,0,3
7730,0,0.6111111111111112,2,2,2,0.12251243781094527,0.04656319290465632,1,1,4,6,0,0,9,9,3,3
7731,1,0.05555555555555558,0,2,5,0.0018656716417910432,0.0,2,1,4,0,3,0,4,0,5,4
7732,0,0.7555555555555555,0,4,4,0.06902985074626866,0.048780487804878044,1,1,3,6,0,0,9,0,5,5
7733,0,0.7555555555555555,3,5,5,0.15422885572139303,0.05321507760532151,1,1,4,1,0,3,9,6,1,3
7734,1,0.1555555555555556,0,1,4,0.011194029850746266,0.006651884700665186,0,2,1,6,0,0,2,0,5,3
7735,0,0.5,3,6,6,0.1013681592039801,0.03991130820399113,2,2,3,6,3,3,9,5,3,4
7736,0,0.3444444444444445,4,4,6,0.11753731343283583,0.03991130820399113,1,3,5,1,0,3,6,6,3,3
7737,0,0.6666666666666667,3,2,4,0.06965174129353234,0.048780487804878044,3,1,7,6,3,0,5,7,3,5
7738,1,0.1555555555555556,2,4,5,0.1044776119402985,0.022172949002217293,1,2,5,2,0,0,8,4,5,3
7739,1,0.12222222222222229,1,2,5,0.004353233830845772,0.0022172949002217286,2,0,2,6,0,0,4,2,0,5
7740,1,0.4555555555555556,2,4,4,0.027363184079601987,0.004434589800443461,1,2,2,2,0,3,9,5,3,5
7741,0,0.6777777777777778,3,4,4,0.10385572139303482,0.050997782705099776,1,1,5,6,0,3,9,7,1,3
7742,0,0.4555555555555556,0,4,4,0.013681592039800995,0.024390243902439025,1,2,5,0,0,0,9,0,5,2
7743,0,0.8333333333333333,3,1,3,0.07213930348258707,0.06430155210643015,2,1,5,0,0,0,3,9,3,5
7744,0,0.5333333333333333,4,5,5,0.12624378109452736,0.044345898004434586,2,3,4,1,3,3,9,8,3,4
7745,1,0.2666666666666667,0,3,4,0.008084577114427859,0.0022172949002217286,3,0,6,6,3,0,7,0,0,6
7746,0,0.4555555555555556,3,2,5,0.08955223880597014,0.03991130820399113,1,2,4,6,0,3,4,6,4,5
7747,1,0.6222222222222222,1,4,4,0.027363184079601987,0.048780487804878044,2,2,3,0,0,3,9,2,4,5
7748,1,0.4777777777777778,3,3,3,0.14552238805970147,0.04656319290465632,2,1,4,1,3,0,9,9,3,3
7749,0,0.7888888888888889,3,2,3,0.11007462686567164,0.05543237250554324,2,1,5,6,3,0,6,9,3,4
7750,0,0.22222222222222227,3,4,4,0.06654228855721393,0.0376940133037694,1,1,6,6,3,0,9,7,3,1
7751,0,0.9444444444444444,0,5,5,0.034203980099502485,0.05986696230598669,1,1,4,0,0,0,9,0,5,2
7752,1,0.1444444444444445,2,1,4,0.014303482587064674,0.004434589800443461,1,3,1,1,0,3,2,5,6,5
7753,2,0.3111111111111111,4,5,6,0.13432835820895522,0.028824833702882482,3,2,5,2,3,3,8,6,4,3
7754,2,0.11111111111111116,0,2,3,0.0037313432835820864,0.0022172949002217286,1,0,4,0,0,0,6,0,0,5
7755,0,0.22222222222222227,0,4,5,0.008084577114427859,0.004434589800443461,2,1,1,6,0,0,8,0,5,6
7756,1,0.10000000000000003,5,3,5,0.07587064676616916,0.017738359201773836,1,2,1,2,3,3,6,9,4,1
7757,0,0.8,4,2,4,0.16293532338308458,0.050997782705099776,0,3,5,1,0,1,5,9,3,1
7758,1,0.4222222222222223,1,4,5,0.01741293532338308,0.006651884700665186,2,2,1,6,3,0,8,2,6,2
7759,0,0.7333333333333334,4,4,6,0.060945273631840796,0.05321507760532151,2,2,3,0,3,3,6,6,4,2
7760,0,0.35555555555555557,1,2,4,0.010572139303482588,0.008869179600886914,1,2,3,0,0,3,5,2,4,5
7761,1,0.0888888888888889,0,2,3,0.006218905472636815,0.006651884700665186,1,1,3,0,0,0,6,0,9,2
7762,1,0.4777777777777778,1,4,4,0.01990049751243781,0.03547671840354767,1,2,4,0,0,3,9,2,4,5
7763,1,0.2555555555555556,0,4,4,0.03296019900497513,0.004434589800443461,1,0,2,3,3,0,9,0,0,1
7764,1,0.4666666666666667,2,3,3,0.018034825870646767,0.004434589800443461,0,3,3,1,0,3,9,6,3,1
7765,1,0.21111111111111114,0,2,4,0.01305970149253731,0.004434589800443461,1,2,1,1,0,0,5,0,6,5
7766,0,0.5111111111111111,4,4,5,0.0914179104477612,0.03991130820399113,2,2,5,6,3,3,8,8,4,3
7767,1,0.11111111111111116,1,1,4,0.011815920398009952,0.0022172949002217286,1,2,2,1,0,3,2,2,4,8
7768,0,0.2666666666666667,2,4,4,0.07773631840796019,0.024390243902439025,2,1,3,1,3,0,9,5,3,4
7769,0,0.0888888888888889,3,2,5,0.06840796019900497,0.017738359201773836,1,1,7,1,0,3,4,6,1,5
7770,0,0.5,2,3,4,0.034203980099502485,0.03991130820399113,2,0,5,0,3,0,7,5,0,3
7771,2,0.20000000000000004,1,3,3,0.033582089552238806,0.006651884700665186,1,1,2,2,0,0,9,3,3,5
7772,0,0.30000000000000004,0,2,6,0.0,0.0,3,1,4,0,3,0,3,0,9,6
7773,0,0.43333333333333335,4,4,5,0.48009950248756217,0.106430155210643,4,0,1,2,1,0,8,8,0,3
7774,0,0.3444444444444445,3,4,5,0.19402985074626866,0.0376940133037694,1,2,5,2,0,3,8,6,2,3
7775,1,0.3111111111111111,2,4,4,0.011194029850746266,0.006651884700665186,1,2,1,6,0,3,9,5,3,5
7776,1,0.10000000000000003,2,3,4,0.03855721393034826,0.006651884700665186,2,1,5,2,0,0,7,5,3,5
7777,0,0.6,1,4,4,0.04788557213930348,0.05543237250554324,2,0,6,0,3,0,9,2,0,2
7778,0,0.4555555555555556,0,0,5,0.010572139303482588,0.006651884700665186,1,2,2,6,0,0,0,0,5,8
7779,1,0.4444444444444445,2,5,6,0.05534825870646766,0.008869179600886914,3,1,2,3,3,0,8,3,3,3
7780,1,0.48888888888888893,3,4,4,0.07338308457711443,0.04212860310421286,2,1,7,6,3,0,9,7,3,3
7781,1,0.6555555555555556,2,3,4,0.04291044776119403,0.0376940133037694,1,3,4,0,0,3,7,5,5,3
7782,1,0.18888888888888894,0,1,3,0.0012437810945273645,0.0,1,1,3,0,0,0,3,0,5,5
7783,1,0.23333333333333336,1,3,3,0.027363184079601987,0.004434589800443461,1,1,3,2,0,0,9,3,3,5
7784,1,0.9444444444444444,3,4,4,0.125,0.05543237250554324,2,0,7,6,3,0,9,7,0,2
7785,1,0.5111111111111111,2,5,5,0.036069651741293535,0.03104212860310421,1,2,6,0,0,3,9,4,3,5
7786,0,0.5111111111111111,3,3,4,0.09950248756218905,0.048780487804878044,1,2,4,6,0,3,7,7,4,3
7787,1,0.05555555555555558,4,6,6,0.06902985074626866,0.013303769401330379,2,1,2,2,3,0,9,6,3,2
7788,1,0.6333333333333333,1,1,2,0.06032338308457711,0.05321507760532151,2,0,4,0,0,0,5,5,0,5
7789,0,0.4777777777777778,3,4,5,0.06343283582089553,0.044345898004434586,1,2,7,6,0,3,8,6,4,3
7790,1,0.0888888888888889,3,4,5,0.11567164179104478,0.01995565410199556,2,1,1,2,3,0,8,6,3,3
7791,0,0.1444444444444445,4,4,5,0.04291044776119403,0.006651884700665186,2,1,5,3,3,3,8,8,1,2
7792,0,0.10000000000000003,4,1,4,0.06778606965174129,0.01995565410199556,2,1,4,1,3,0,2,9,2,4
7793,1,0.6888888888888889,3,5,6,0.05037313432835821,0.05986696230598669,2,2,4,0,3,3,8,5,4,4
7794,1,0.5,2,3,3,0.031716417910447756,0.026607538802660754,1,1,2,0,0,0,9,6,3,3
7795,1,0.07777777777777783,1,2,4,0.010572139303482588,0.008869179600886914,1,3,3,0,0,0,5,2,7,3
7796,1,0.7,4,5,5,0.2431592039800995,0.05321507760532151,2,1,3,2,3,3,9,8,1,3
7797,1,0.2888888888888889,1,3,5,0.029228855721393034,0.006651884700665186,3,1,2,1,3,0,6,2,3,6
7798,1,0.8777777777777778,2,2,6,0.029850746268656716,0.05321507760532151,0,3,7,0,0,3,3,3,4,6
7799,1,0.12222222222222229,2,5,6,0.0472636815920398,0.026607538802660754,0,3,1,6,0,3,8,3,4,6
7800,1,0.2777777777777778,3,5,5,0.04975124378109452,0.03547671840354767,1,2,6,6,0,3,9,6,3,3
7801,0,0.6666666666666667,3,5,5,0.056592039800995024,0.06651884700665188,1,2,6,0,3,3,9,6,4,1
7802,1,0.1333333333333334,0,5,6,0.005597014925373137,0.004434589800443461,1,2,1,0,0,3,8,0,4,2
7803,0,0.4777777777777778,1,2,4,0.018034825870646767,0.03104212860310421,1,1,3,0,0,0,5,2,3,5
7804,1,0.2888888888888889,2,4,4,0.0572139303482587,0.028824833702882482,1,1,3,6,0,0,9,5,3,3
7805,1,0.35555555555555557,2,2,4,0.00746268656716418,0.006651884700665186,1,2,1,0,0,3,5,5,3,5
7806,0,0.4222222222222223,3,4,4,0.10385572139303482,0.03547671840354767,1,2,3,1,0,3,9,7,3,3
7807,1,0.2666666666666667,0,5,6,0.011815920398009952,0.006651884700665186,1,2,0,6,0,0,8,0,6,2
7808,0,0.05555555555555558,3,3,5,0.0640547263681592,0.017738359201773836,3,0,6,1,3,0,6,6,0,3
7809,1,0.7111111111111111,3,4,4,0.11194029850746268,0.05543237250554324,1,1,5,6,3,0,9,7,3,1
7810,0,0.3666666666666667,4,5,5,0.17164179104477612,0.03991130820399113,2,2,4,2,3,3,9,8,3,3
7811,1,0.3444444444444445,6,6,6,0.14987562189054726,0.03325942350332594,3,3,2,2,3,3,9,9,3,3
7812,0,0.33333333333333337,1,4,5,0.02425373134328358,0.028824833702882482,1,1,3,0,3,0,8,2,9,1
7813,0,0.3888888888888889,5,6,6,0.16666666666666666,0.03104212860310421,2,2,4,2,3,3,9,8,2,3
7814,0,0.23333333333333336,5,5,6,0.18718905472636815,0.026607538802660754,2,2,5,3,3,3,8,8,4,2
7815,1,0.2888888888888889,4,3,4,0.10758706467661691,0.026607538802660754,3,1,6,1,3,0,7,9,3,3
7816,0,0.3888888888888889,2,4,4,0.02487562189054726,0.044345898004434586,2,2,3,0,3,0,9,5,5,3
7817,0,0.7222222222222222,3,4,4,0.10261194029850745,0.05986696230598669,1,2,4,6,0,3,9,7,3,3
7818,1,0.21111111111111114,2,5,5,0.04228855721393035,0.006651884700665186,2,2,2,2,3,3,9,4,3,3
7819,1,0.8111111111111111,3,4,4,0.0472636815920398,0.05543237250554324,1,2,5,0,0,3,9,7,2,3
7820,1,0.7222222222222222,1,2,4,0.0708955223880597,0.048780487804878044,3,0,5,6,3,0,5,2,0,5
7821,0,0.4777777777777778,2,3,3,0.15609452736318408,0.048780487804878044,1,1,3,1,0,0,9,6,3,3
7822,1,0.22222222222222227,2,4,4,0.027363184079601987,0.006651884700665186,1,1,2,1,3,0,9,5,3,2
7823,1,0.4777777777777778,4,3,4,0.2058457711442786,0.03991130820399113,2,0,4,2,1,0,7,9,0,1
7824,1,0.0888888888888889,0,1,5,0.02052238805970149,0.011086474501108647,0,2,2,6,0,0,2,0,6,1
7825,0,0.11111111111111116,3,3,3,0.07276119402985075,0.01995565410199556,1,1,7,1,3,0,9,9,3,1
7826,0,0.43333333333333335,2,2,2,0.09266169154228855,0.03547671840354767,1,1,7,6,0,0,9,9,3,3
7827,1,0.10000000000000003,1,3,3,0.04477611940298507,0.006651884700665186,1,1,5,3,0,0,9,3,3,5
7828,1,0.0,2,4,4,0.016169154228855717,0.004434589800443461,2,2,0,1,0,3,9,5,3,5
7829,0,0.11111111111111116,3,2,5,0.08519900497512438,0.022172949002217293,3,0,2,1,3,0,4,6,0,3
7830,1,0.33333333333333337,3,3,3,0.07898009950248756,0.03991130820399113,1,1,7,6,3,0,9,9,3,1
7831,1,0.35555555555555557,5,3,5,0.14676616915422885,0.03991130820399113,2,2,3,1,3,3,6,9,4,2
7832,2,0.03333333333333338,0,0,5,0.004975124378109451,0.004434589800443461,0,2,1,0,0,3,0,0,4,2
7833,1,0.11111111111111116,0,3,3,0.004975124378109451,0.0022172949002217286,2,1,3,6,0,0,9,0,5,5
7834,1,0.9777777777777777,4,2,4,0.23072139303482586,0.06208425720620842,1,2,5,1,0,3,5,9,2,3
7835,0,0.23333333333333336,2,3,3,0.03669154228855721,0.03104212860310421,0,2,5,0,0,3,9,6,2,3
7836,1,0.2555555555555556,1,1,6,0.01243781094527363,0.004434589800443461,2,1,5,6,0,0,1,1,3,6
7837,0,0.5333333333333333,2,2,4,0.08955223880597014,0.05321507760532151,3,0,3,6,3,0,5,5,0,5
7838,1,0.9,4,3,5,0.17848258706467662,0.06208425720620842,1,3,6,1,0,3,6,8,3,5
7839,1,0.5555555555555556,1,3,3,0.09203980099502487,0.04656319290465632,1,0,6,6,0,0,9,3,0,3
7840,1,0.9555555555555555,2,3,5,0.0914179104477612,0.06430155210643015,2,2,4,6,0,3,6,4,4,6
7841,0,0.5666666666666667,4,4,5,0.18594527363184077,0.05321507760532151,2,1,7,1,3,0,8,8,3,2
7842,1,0.5,2,3,3,0.10199004975124377,0.044345898004434586,2,0,4,6,3,0,9,6,0,2
7843,0,0.9444444444444444,1,4,4,0.031716417910447756,0.05543237250554324,2,2,7,0,0,3,9,2,4,5
7844,1,0.8,2,3,5,0.06840796019900497,0.03991130820399113,2,0,5,6,3,0,6,4,0,3
7845,1,0.7555555555555555,4,6,6,0.0708955223880597,0.048780487804878044,1,3,5,6,3,1,9,6,3,1
7846,1,0.7777777777777778,4,4,5,0.07587064676616916,0.05321507760532151,3,0,3,6,1,0,8,8,0,2
7847,0,0.48888888888888893,2,1,4,0.053482587064676616,0.04656319290465632,1,2,5,0,0,0,2,5,6,3
7848,2,0.41111111111111115,3,4,4,0.08644278606965174,0.0376940133037694,2,1,4,6,3,0,9,7,3,3
7849,1,0.5222222222222223,2,3,5,0.029850746268656716,0.05321507760532151,1,2,3,0,0,3,6,4,3,3
7850,0,0.9666666666666667,4,5,6,0.5615671641791045,0.6674057649667405,1,2,6,0,3,3,8,6,2,2
7851,1,0.7111111111111111,2,3,3,0.036069651741293535,0.04212860310421286,2,1,4,0,3,0,9,6,3,4
7852,1,0.4,0,3,5,0.004353233830845772,0.0022172949002217286,1,2,3,0,0,0,6,0,5,2
7853,0,0.35555555555555557,0,3,6,0.030472636815920398,0.004434589800443461,3,0,4,2,3,0,5,0,0,4
7854,1,0.4222222222222223,1,2,2,0.03731343283582089,0.03325942350332594,0,2,2,0,0,3,9,5,4,4
7855,0,0.07777777777777783,0,2,5,0.006840796019900494,0.0022172949002217286,1,2,6,1,0,0,4,0,9,5
7856,0,0.23333333333333336,3,4,4,0.1281094527363184,0.026607538802660754,2,1,3,2,3,0,9,7,3,3
7857,1,0.0,1,2,2,0.015547263681592038,0.004434589800443461,2,0,1,1,3,0,9,5,0,4
7858,1,0.4666666666666667,3,5,6,0.06467661691542288,0.044345898004434586,2,3,7,6,3,3,8,5,5,3
7859,0,0.6888888888888889,3,3,4,0.08271144278606965,0.057649667405764965,2,1,4,6,3,0,7,7,3,4
7860,1,0.1444444444444445,0,2,4,0.006218905472636815,0.004434589800443461,1,1,2,0,0,0,5,0,9,5
7861,1,0.3777777777777778,0,2,5,0.004975124378109451,0.004434589800443461,2,1,4,0,0,0,4,0,9,5
7862,2,0.22222222222222227,1,1,1,0.07213930348258707,0.03104212860310421,0,1,5,6,0,0,9,9,3,5
7863,0,0.5,5,3,6,0.22885572139303484,0.044345898004434586,1,1,1,2,0,3,5,8,1,3
7864,0,0.32222222222222224,1,4,4,0.05037313432835821,0.028824833702882482,0,1,5,6,0,3,9,2,2,3
7865,0,0.022222222222222254,2,3,4,0.07027363184079602,0.022172949002217293,2,0,1,1,3,0,7,5,0,3
7866,1,0.11111111111111116,1,1,2,0.022388059701492533,0.008869179600886914,1,0,1,6,0,0,5,5,0,3
7867,1,0.1666666666666667,2,2,4,0.011815920398009952,0.004434589800443461,2,2,2,6,0,0,5,5,5,5
7868,0,0.5444444444444445,1,2,4,0.03296019900497513,0.0376940133037694,1,1,5,0,0,0,5,2,3,8
7869,1,0.3444444444444445,5,4,5,0.060945273631840796,0.03104212860310421,1,3,3,6,0,1,8,9,2,3
7870,1,0.3777777777777778,0,0,4,0.0031094527363184077,0.004434589800443461,0,2,4,0,0,0,0,0,5,3
7871,0,0.23333333333333336,3,4,4,0.08768656716417911,0.024390243902439025,1,2,5,1,0,3,9,7,3,3
7872,1,0.2888888888888889,0,3,6,0.00746268656716418,0.006651884700665186,2,1,6,0,3,0,5,0,5,3
7873,1,0.4222222222222223,2,4,5,0.03544776119402985,0.006651884700665186,1,2,5,2,0,3,8,4,2,2
7874,0,0.05555555555555558,1,2,2,0.0472636815920398,0.013303769401330379,2,0,4,1,3,0,9,5,0,4
7875,1,0.30000000000000004,1,3,5,0.02052238805970149,0.006651884700665186,2,3,4,6,0,3,6,2,5,6
7876,0,0.7222222222222222,4,5,5,0.21952736318407962,0.05986696230598669,1,2,5,1,0,3,9,8,2,3
7877,1,0.2888888888888889,1,2,3,0.05472636815920398,0.0376940133037694,2,1,6,6,3,0,6,3,9,4
7878,1,0.35555555555555557,4,5,5,0.12686567164179102,0.03991130820399113,1,3,5,1,0,3,9,8,3,3
7879,0,0.7777777777777778,3,5,5,0.21952736318407962,0.05543237250554324,1,2,3,1,0,3,9,6,3,3
7880,0,0.6888888888888889,4,3,4,0.0845771144278607,0.048780487804878044,1,2,5,6,3,3,7,9,4,1
7881,1,0.33333333333333337,0,3,6,0.011194029850746266,0.004434589800443461,2,2,1,6,3,0,5,0,9,4
7882,0,0.10000000000000003,0,4,4,0.01243781094527363,0.006651884700665186,2,0,3,6,0,0,9,0,0,5
7883,0,0.1555555555555556,2,3,4,0.059079601990049746,0.022172949002217293,2,1,6,6,0,0,7,5,3,5
7884,1,0.03333333333333338,4,2,5,0.2456467661691542,0.05321507760532151,2,2,1,2,0,3,4,8,2,5
7885,0,0.6444444444444445,3,3,3,0.17786069651741293,0.050997782705099776,2,1,7,1,3,0,9,9,3,3
7886,1,0.04444444444444451,1,2,3,0.03296019900497513,0.006651884700665186,2,1,2,2,3,0,6,3,9,4
7887,1,0.06666666666666671,3,3,4,0.02487562189054726,0.004434589800443461,0,2,4,2,0,3,7,7,2,4
7888,1,0.1555555555555556,0,3,5,0.01492537313432836,0.008869179600886914,1,3,1,6,0,0,6,0,7,2
7889,1,0.4,5,4,5,0.08146766169154229,0.03991130820399113,1,2,3,6,0,1,8,9,1,3
7890,1,0.7,3,4,4,0.10509950248756218,0.05321507760532151,3,0,3,6,1,0,9,7,0,2
7891,1,0.48888888888888893,1,3,4,0.023009950248756218,0.006651884700665186,2,1,7,1,3,0,7,2,9,4
7892,1,0.6555555555555556,4,5,5,0.10385572139303482,0.044345898004434586,1,2,3,6,0,1,9,8,1,3
7893,1,0.33333333333333337,0,2,3,0.009328358208955223,0.006651884700665186,1,2,1,0,0,0,6,0,6,5
7894,0,0.3777777777777778,3,5,6,0.20771144278606962,0.0376940133037694,1,1,5,2,0,3,8,5,1,5
7895,0,0.41111111111111115,3,3,5,0.0914179104477612,0.03991130820399113,2,1,5,6,3,0,6,6,5,4
7896,1,0.03333333333333338,2,3,3,0.048507462686567165,0.015521064301552106,0,2,1,1,0,3,9,6,3,4
7897,0,0.7777777777777778,5,4,5,0.16417910447761194,0.057649667405764965,2,2,4,1,3,3,8,9,2,3
7898,1,0.1666666666666667,1,0,5,0.03296019900497513,0.017738359201773836,1,2,2,6,0,0,0,2,6,8
7899,0,0.35555555555555557,0,3,3,0.026741293532338308,0.03104212860310421,1,1,5,0,0,0,9,0,5,5
7900,1,0.3111111111111111,0,4,5,0.01243781094527363,0.006651884700665186,2,2,2,6,3,0,8,0,6,3
7901,1,0.32222222222222224,4,3,4,0.09763681592039801,0.03104212860310421,2,2,2,1,3,3,7,9,4,3
7902,1,0.23333333333333336,4,4,5,0.10945273631840796,0.028824833702882482,2,2,2,1,3,3,8,8,3,3
7903,1,0.4555555555555556,2,4,6,0.03980099502487562,0.008869179600886914,2,2,2,2,3,3,6,3,4,2
7904,0,0.2888888888888889,2,3,4,0.041044776119402986,0.006651884700665186,3,1,3,2,3,0,7,5,3,5
7905,1,0.4,5,4,5,0.08644278606965174,0.03325942350332594,2,3,7,6,3,3,8,9,3,3
7906,1,0.7333333333333334,5,3,5,0.13619402985074625,0.05321507760532151,2,3,4,6,3,3,6,9,4,3
7907,1,0.2888888888888889,3,3,5,0.05970149253731343,0.03547671840354767,1,2,2,6,0,3,6,6,2,5
7908,1,0.3666666666666667,0,4,5,0.01243781094527363,0.004434589800443461,2,2,2,6,3,0,8,0,6,3
7909,0,0.2444444444444445,2,5,5,0.05783582089552239,0.024390243902439025,1,1,5,6,0,0,9,4,3,3
7910,0,0.5,3,3,6,0.05534825870646766,0.06430155210643015,2,1,3,0,0,0,5,5,3,5
7911,1,0.3777777777777778,3,5,5,0.03917910447761194,0.03325942350332594,2,0,4,0,3,0,9,6,0,2
7912,0,0.5555555555555556,2,4,4,0.09390547263681592,0.04656319290465632,1,2,4,6,0,3,9,5,2,3
7913,1,0.1666666666666667,3,4,4,0.06281094527363183,0.03104212860310421,1,2,6,6,0,3,9,7,3,3
7914,1,0.7444444444444445,3,3,4,0.13246268656716417,0.06651884700665188,0,2,6,6,0,3,7,7,2,3
7915,2,0.4444444444444445,4,5,5,0.11629353233830846,0.03325942350332594,4,0,3,1,1,0,9,8,0,2
7916,0,0.05555555555555558,5,5,5,0.08830845771144279,0.017738359201773836,3,2,2,2,3,3,9,9,3,3
7917,0,0.3111111111111111,2,3,3,0.10572139303482586,0.0376940133037694,1,1,2,1,0,0,9,6,3,3
7918,1,0.35555555555555557,4,6,6,0.1013681592039801,0.03991130820399113,3,1,3,6,3,0,9,6,3,3
7919,1,0.2777777777777778,2,4,6,0.02052238805970149,0.006651884700665186,2,2,6,6,0,3,6,3,3,5
7920,1,0.3888888888888889,2,5,5,0.06592039800995025,0.008869179600886914,3,1,3,3,3,0,9,4,3,3
7921,1,0.4666666666666667,0,4,5,0.004975124378109451,0.0022172949002217286,1,2,4,6,0,0,8,0,6,2
7922,0,0.6444444444444445,3,3,4,0.11629353233830846,0.044345898004434586,1,1,4,6,3,0,7,7,3,1
7923,0,0.3111111111111111,6,4,6,0.19154228855721395,0.03104212860310421,3,1,1,3,1,3,6,9,1,3
7924,1,0.4222222222222223,0,5,5,0.004353233830845772,0.004434589800443461,2,1,6,0,3,0,9,0,5,3
7925,1,0.3111111111111111,3,4,4,0.08146766169154229,0.03104212860310421,0,3,5,6,0,3,9,7,3,3
7926,0,0.05555555555555558,1,3,4,0.018656716417910446,0.0022172949002217286,2,2,3,2,0,0,7,2,5,5
7927,1,0.12222222222222229,2,4,5,0.03233830845771144,0.004434589800443461,1,2,3,2,0,3,8,4,2,5
7928,1,0.03333333333333338,3,2,3,0.04228855721393035,0.008869179600886914,1,1,2,2,3,0,6,9,3,2
7929,1,0.35555555555555557,0,3,4,0.005597014925373137,0.004434589800443461,1,2,1,0,0,3,7,0,4,5
7930,1,0.11111111111111116,4,6,6,0.04477611940298507,0.01995565410199556,1,2,5,6,0,3,9,6,2,3
7931,0,0.22222222222222227,1,0,4,0.023631840796019897,0.026607538802660754,1,1,4,0,0,0,0,2,5,8
7932,1,0.5666666666666667,2,4,5,0.05099502487562189,0.044345898004434586,0,3,7,0,0,1,8,4,3,8
7933,1,0.6111111111111112,2,5,5,0.4210199004975124,0.2993348115299335,2,1,4,6,3,0,9,4,5,3
7934,1,0.5,5,5,5,0.10323383084577115,0.03547671840354767,2,1,3,1,1,0,9,9,3,1
7935,0,0.8,3,4,5,0.07711442786069651,0.05321507760532151,1,2,4,6,3,3,8,6,4,1
7936,1,0.2444444444444445,1,5,5,0.03855721393034826,0.022172949002217293,0,2,4,6,0,3,9,2,4,1
7937,0,0.3888888888888889,0,4,5,0.011815920398009952,0.008869179600886914,2,0,7,0,3,0,8,0,0,4
7938,0,0.7555555555555555,5,4,5,0.09639303482587064,0.05543237250554324,1,2,4,6,3,3,8,9,4,1
7939,1,0.30000000000000004,1,3,4,0.03544776119402985,0.004434589800443461,1,1,5,3,0,0,7,2,3,5
7940,1,0.32222222222222224,0,2,2,0.03233830845771144,0.006651884700665186,1,0,3,1,0,0,9,0,0,5
7941,1,0.32222222222222224,2,4,5,0.04228855721393035,0.006651884700665186,3,1,0,3,3,0,8,4,5,4
7942,1,0.7444444444444445,4,2,5,0.12189054726368159,0.04656319290465632,1,1,4,6,3,0,4,8,2,1
7943,1,0.5777777777777777,2,4,4,0.05783582089552239,0.050997782705099776,2,2,5,0,3,3,9,5,4,4
7944,1,0.5333333333333333,2,4,4,0.04291044776119403,0.050997782705099776,0,2,5,0,0,3,9,5,3,4
7945,0,0.9666666666666667,2,4,5,0.09079601990049752,0.05321507760532151,3,0,6,6,3,0,8,4,0,3
7946,1,0.9111111111111111,1,2,2,0.1013681592039801,0.05986696230598669,2,0,6,6,3,0,9,5,0,4
7947,0,0.5888888888888889,3,3,4,0.1181592039800995,0.05986696230598669,2,0,7,6,3,0,7,7,0,2
